Depth,14.0833022231,14.1007410530,14.1010785345,14.1569902357,14.0833996376,14.1656895662,14.1881026160,14.1033090381,14.0765902149,14.0489125801,14.0216062469,13.9901565015,13.9779869765,13.9750131164,13.9574017171,13.9453699645,13.9187811576,13.9004235035,14.0927683963,14.1039500991,14.1769201932,14.1127808234,14.0951751014,14.0007036421,14.0447173826,14.0865589511,14.0706394361,14.0964951701,13.9808305809,14.0586430589,14.0151575273,13.9728790652,13.9709551474,13.9147991361,13.9849866806,13.8265179843,13.8328406056,13.8245243300,13.8384849271,13.8682840466,13.9129919121,13.8282646947,13.8159875311,13.7968454473,13.8927323967,13.7608390702,13.7465501996,13.7388874916,13.6543264529,13.6519319452,13.6614879398,13.6520644380,13.6519447621,13.6499611996,13.6301054768,13.5227093203,13.5179172708,13.5094552683,13.5063939504,13.4920547456,13.4561832715,13.4499117211,13.4541392298,13.6420805752,13.6640738510,13.6342485594,13.5980134187,13.6198777324,13.7537195310,13.7908308590,13.9596351357,13.9850463849,13.9923754157,14.0069594467,13.9792614272,14.0342644127,14.0612934530,14.0854750210,14.1920968685,14.2700619511,14.2864009729,14.3087404929,14.3126935354,14.3435656503,14.3430862734,14.3502481366,14.4362965124,14.4513649102,14.4518555775,14.4442098606,14.4534787098,14.4999248544,14.5562947299,14.5123810368,14.5047062207,14.4819865394,14.4781096233,14.4480592040,14.4702662006,14.4843476340,14.4916847590,14.4369639223,14.5104780551,14.3894973006,14.4361352362,14.3079907130,14.3769846540,14.2977396352,14.3668817431,14.2810925283,14.2718831552,14.3355078958,14.3340752134,14.2967973556,14.2557153627,
Region_name,"Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 4","Region 4","Region 4","Region 4","Region 4","Region 5","Region 5","Region 5","Region 5","Region 5","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11",
221.500,-46.024805,-57.911505,-42.898140,-39.919532,-64.484118,-41.383616,-53.309734,-36.190358,-37.308889,-52.737173,-47.195018,-59.703630,-54.425073,-62.848768,-55.843695,-46.883745,-46.337280,-51.618750,-46.280958,-39.169949,-51.429942,-47.795567,-44.538531,-35.601241,-39.804169,-42.185513,-35.213616,-33.437638,-58.153056,-50.060289,-53.042128,-62.114474,-48.003119,-55.541071,-60.825292,-49.970362,-61.898740,-55.993562,-55.386201,-51.842193,-60.265623,-65.801521,-57.873595,-59.156342,-46.791005,-44.067196,-43.675952,-46.090789,-60.952302,-55.345647,-48.655069,-43.843328,-42.291805,-53.782689,-56.643039,-52.213356,-67.495956,-68.365754,-61.504872,-60.368790,-53.397537,-73.442676,-57.819810,-55.674102,-47.671404,-41.338171,-39.358923,-41.777706,-41.256664,-43.782852,-57.588382,-56.604937,-47.986248,-53.815189,-46.790468,-42.029096,-42.163832,-43.286183,-41.108365,-48.570288,-44.462900,-40.495694,-47.421910,-33.836525,-38.685970,-34.574483,-45.297087,-33.265397,-40.137189,-40.545473,-48.069914,-44.113255,-32.251079,-31.271156,-35.199882,-29.800859,-47.638448,-39.082730,-49.654953,-52.648037,-45.180735,-45.068827,-46.433862,-52.959907,-48.006763,-49.999180,-43.699261,-58.073499,-51.613920,-66.859047,-54.130602,-60.496474,-47.522641,-49.652581,-63.480633,0,Fileset 1: TS pulse compressed wideband pings T2
222.000,-46.085691,-55.833260,-43.701302,-40.048278,-63.346945,-40.235621,-51.387760,-36.491471,-37.942547,-52.482007,-48.277545,-61.030952,-54.578249,-63.502230,-51.928977,-47.910123,-46.762450,-51.296989,-44.731825,-39.983160,-52.166576,-48.718485,-45.259125,-34.614698,-39.131209,-41.627178,-35.598111,-33.766162,-57.637005,-50.534170,-53.253698,-62.204712,-49.439774,-55.181825,-60.394697,-50.942587,-61.983429,-57.107920,-56.325101,-53.280517,-58.718891,-63.774394,-56.843486,-61.359238,-46.628357,-45.013291,-44.587505,-47.038323,-60.483027,-54.520329,-48.488293,-44.494666,-43.619295,-54.402997,-59.080460,-51.980694,-66.393853,-66.965156,-61.752383,-60.555108,-54.705451,-68.592355,-58.307401,-55.460147,-46.505200,-40.407610,-40.074291,-42.484592,-41.783292,-43.737151,-53.545121,-65.455710,-50.754088,-63.072476,-44.879206,-43.251174,-43.308431,-44.894454,-41.351135,-44.905301,-51.148385,-40.615177,-47.229459,-34.721053,-36.471543,-36.923727,-44.792860,-33.744513,-40.801156,-40.538953,-48.697499,-45.076217,-33.119476,-31.918277,-35.164473,-30.100933,-48.011992,-37.937070,-53.072641,-51.749300,-45.455489,-45.843755,-46.112459,-52.784627,-47.342467,-51.575503,-44.343969,-59.943673,-51.987334,-64.756832,-54.193826,-60.670626,-47.648309,-50.160928,-63.655079,0,Fileset 1: TS pulse compressed wideband pings T2
222.500,-46.436488,-54.119312,-44.501083,-39.928539,-60.381501,-39.331720,-50.639797,-36.475120,-38.540099,-52.355853,-48.714372,-61.605693,-55.273197,-63.459426,-49.291667,-48.905264,-46.766600,-50.062727,-43.272087,-40.874460,-52.619412,-50.091494,-45.994967,-33.563771,-38.931264,-40.848229,-35.909433,-33.930228,-55.814398,-50.662585,-53.118822,-61.588250,-50.339330,-54.794882,-59.800350,-50.933065,-61.957168,-56.933469,-57.587621,-54.772460,-57.202917,-63.136203,-55.780771,-62.418987,-46.485178,-45.773098,-45.555567,-48.151374,-58.690394,-53.196303,-48.607569,-45.052084,-44.737862,-53.572959,-60.342409,-51.337868,-64.505809,-66.818410,-62.225177,-60.704360,-55.946904,-66.456853,-59.378330,-54.719689,-45.692815,-39.922060,-40.883748,-43.061467,-42.795385,-44.039610,-51.409901,-64.089121,-52.823812,-50.229054,-44.064632,-44.687541,-44.589529,-46.633435,-40.837353,-42.085026,-54.512443,-40.718704,-46.318591,-35.738623,-34.837652,-39.977273,-44.216106,-34.203281,-41.294560,-40.127447,-49.881648,-45.772410,-34.038559,-32.344299,-34.513027,-30.385993,-47.064652,-37.405698,-56.880312,-50.865940,-46.311447,-47.017771,-45.108858,-52.652998,-46.721594,-52.936435,-44.882183,-62.247612,-52.453704,-61.256572,-54.370116,-57.441245,-47.501397,-50.958012,-61.799803,0,Fileset 1: TS pulse compressed wideband pings T2
223.000,-46.927248,-52.245290,-45.371585,-39.613320,-57.567458,-38.767454,-50.941327,-36.097238,-39.059697,-52.887682,-48.482727,-62.182969,-57.010888,-61.101032,-47.363815,-49.533805,-46.468326,-48.679471,-42.066937,-41.867951,-52.911775,-51.985423,-47.086953,-32.798557,-39.057736,-40.068876,-36.376164,-34.165064,-53.609040,-50.573459,-52.480711,-60.278442,-50.552916,-54.673513,-59.539399,-50.573671,-62.080702,-55.065641,-58.025943,-56.204305,-55.852170,-63.112292,-54.904885,-62.588170,-46.464575,-46.435247,-46.417556,-49.279991,-56.722652,-51.779155,-49.011860,-45.205017,-45.324802,-51.739938,-59.510279,-50.839522,-63.794293,-66.898000,-62.574809,-61.159861,-56.954799,-67.458949,-60.446226,-54.209585,-45.106125,-39.959797,-41.773489,-43.611543,-44.378466,-44.760254,-50.072993,-62.565819,-51.413346,-45.642017,-43.713218,-46.258904,-46.096107,-48.531087,-39.806800,-39.845380,-48.891241,-40.672588,-45.663625,-37.085786,-33.774455,-44.317015,-43.754281,-34.554128,-41.051074,-39.715009,-51.846702,-46.025183,-35.195861,-32.718650,-33.770773,-30.736559,-45.417714,-37.598930,-59.593619,-50.274891,-48.027142,-48.155178,-44.113245,-52.932023,-46.252014,-54.665695,-45.446705,-65.230064,-53.190532,-58.847523,-54.435818,-54.328774,-47.177304,-52.319514,-59.589811,0,Fileset 1: TS pulse compressed wideband pings T2
223.500,-46.633364,-49.618810,-45.971710,-38.761659,-54.859902,-38.190702,-52.136228,-34.938201,-38.944818,-54.149623,-47.658055,-62.692288,-59.631504,-56.403112,-45.557335,-49.026313,-45.794368,-47.298634,-40.865791,-42.452003,-52.785151,-53.713126,-48.392590,-32.088845,-38.836912,-38.991444,-36.716677,-34.216455,-51.308102,-49.914119,-51.116441,-57.918974,-49.783215,-54.608268,-59.376835,-50.092034,-62.062268,-52.204762,-56.871122,-56.760706,-54.266858,-63.002777,-53.974785,-61.968473,-46.180426,-46.407762,-46.506964,-49.814552,-54.799619,-50.325573,-49.010985,-44.314984,-44.717779,-49.485994,-57.704463,-50.513554,-63.643623,-66.455505,-61.937155,-61.384063,-57.084992,-68.652310,-60.002804,-54.004618,-44.111535,-40.224851,-42.566648,-44.047166,-46.003901,-45.507242,-48.643857,-57.588230,-47.744418,-42.422847,-43.093357,-47.362223,-47.311426,-50.054663,-38.297604,-37.629403,-44.872827,-39.927722,-45.190804,-38.511219,-32.811477,-46.342191,-43.072222,-34.156982,-39.239244,-39.080846,-53.542364,-45.388372,-36.252162,-32.792777,-32.836335,-30.847341,-43.379556,-38.101673,-56.615992,-49.765087,-49.965988,-47.559081,-42.942132,-53.322529,-45.499377,-57.347845,-45.775292,-68.077681,-53.884394,-56.916568,-53.622393,-51.569509,-46.364707,-54.196744,-56.740011,0,Fileset 1: TS pulse compressed wideband pings T2
224.000,-45.402978,-46.990120,-46.655681,-37.751123,-52.635498,-37.886805,-55.391255,-33.565992,-38.520484,-56.991835,-47.120380,-63.324273,-63.054497,-52.704967,-44.361826,-47.358333,-45.351967,-46.506360,-40.063758,-42.737136,-52.681971,-54.557620,-50.360766,-31.713437,-38.258089,-37.916151,-37.196247,-34.404973,-49.581375,-48.997654,-49.729129,-55.417505,-48.749007,-54.996896,-59.363105,-50.170077,-62.131422,-49.826089,-55.896959,-56.194742,-52.742030,-63.012958,-53.407626,-61.150621,-45.702803,-45.754657,-45.966333,-50.059677,-53.456737,-49.417380,-48.413507,-42.922323,-43.535283,-47.770989,-56.558213,-50.940661,-64.161545,-65.575825,-60.496151,-61.156543,-56.472489,-64.731553,-58.497713,-54.681396,-42.906558,-41.170454,-43.859489,-44.783909,-47.032023,-46.471760,-47.091213,-50.625998,-44.332697,-39.867984,-42.490483,-47.810653,-48.155895,-51.174552,-36.894175,-35.693633,-42.288627,-38.651167,-45.143353,-40.377008,-32.108704,-41.916737,-42.332886,-33.121053,-36.382349,-38.367310,-52.723897,-44.346957,-37.311666,-32.942336,-32.117779,-31.112012,-41.685131,-38.958008,-51.161301,-49.789251,-50.152998,-45.282178,-41.954549,-53.912212,-44.617900,-62.776818,-46.304158,-68.160483,-54.833627,-55.569089,-51.990527,-49.397017,-45.474923,-56.855227,-53.879105,0,Fileset 1: TS pulse compressed wideband pings T2
224.500,-43.559080,-44.766926,-47.319891,-36.538445,-50.977203,-37.616310,-64.322646,-32.228458,-38.000276,-62.341072,-47.097996,-63.742477,-65.026636,-50.447352,-43.984851,-44.960539,-45.096773,-46.204219,-39.553666,-42.570340,-52.553147,-53.225224,-52.855027,-31.208926,-37.202970,-36.650221,-37.451113,-34.472871,-48.491821,-47.728176,-48.504365,-53.259504,-47.756604,-55.531833,-58.834662,-50.890584,-61.910340,-48.262402,-56.024820,-54.613710,-51.161710,-62.887330,-52.996811,-60.573980,-44.535457,-44.625392,-44.853263,-50.094415,-52.599072,-48.992859,-47.006540,-41.414396,-42.269215,-46.769753,-56.314602,-52.112713,-65.197345,-63.022068,-58.549604,-60.062110,-54.974741,-60.543798,-57.052228,-55.811479,-41.565748,-42.881002,-45.173945,-45.179570,-46.054775,-47.336007,-45.130652,-44.811685,-41.236144,-37.529581,-41.850168,-46.801699,-48.290442,-51.049705,-35.548816,-33.909380,-40.499341,-36.793225,-44.463307,-42.480414,-31.309141,-38.038373,-41.044195,-31.469848,-33.050820,-37.240502,-49.991449,-43.051055,-37.744559,-32.996477,-31.456156,-31.488603,-40.275392,-39.479855,-46.181032,-50.253109,-47.334732,-42.408821,-41.002226,-54.080946,-43.368132,-60.037799,-47.000678,-63.914078,-55.889251,-54.310056,-49.672801,-47.577524,-44.488782,-56.737094,-50.987010,0,Fileset 1: TS pulse compressed wideband pings T2
225.000,-42.195134,-43.525033,-48.206007,-35.525311,-50.448673,-37.507824,-57.792945,-31.438737,-38.065985,-75.818377,-48.057758,-64.081764,-64.928560,-49.847502,-45.161206,-43.197813,-45.152567,-46.419636,-39.637599,-42.516283,-52.696071,-50.736904,-56.036994,-30.320413,-36.343559,-35.489121,-37.495929,-34.516454,-48.428196,-46.485991,-47.876828,-52.027087,-47.408270,-55.801679,-57.978755,-52.553407,-61.411332,-47.947998,-57.613493,-53.102824,-49.868285,-62.790814,-52.557097,-60.811203,-43.050231,-43.910861,-43.929156,-50.344106,-52.369637,-49.187417,-45.613069,-40.492210,-41.620136,-46.874311,-57.276426,-54.145613,-65.351972,-59.524583,-56.956898,-58.279883,-53.205064,-58.399434,-56.503655,-55.139090,-40.802384,-45.534291,-45.250912,-45.032806,-44.271629,-48.336737,-43.128948,-40.419066,-38.609782,-35.612974,-41.287897,-44.379449,-47.552833,-48.804004,-34.576145,-32.606157,-39.613295,-35.012567,-42.048292,-44.972499,-30.543859,-35.796685,-39.301435,-29.900636,-30.166717,-36.163583,-48.289670,-42.046820,-37.536498,-33.135681,-31.051320,-32.426721,-39.272420,-39.453564,-42.320007,-51.414617,-44.431305,-39.746591,-40.313186,-53.984082,-42.148108,-53.082742,-48.180381,-59.126041,-57.555452,-52.820167,-47.525946,-46.369565,-43.787720,-52.881885,-48.440138,0,Fileset 1: TS pulse compressed wideband pings T2
225.500,-42.888974,-44.438903,-50.211186,-35.934309,-52.281016,-38.513447,-51.102310,-32.325350,-40.034359,-72.991815,-51.140636,-65.450454,-65.006195,-51.813289,-49.754327,-43.853030,-46.227490,-47.696085,-41.482382,-43.994932,-54.174600,-49.768696,-60.754720,-30.069831,-37.118956,-35.683774,-38.451358,-35.547631,-50.344039,-46.514586,-48.912253,-52.910300,-49.056278,-56.247212,-58.310595,-55.345598,-61.645852,-49.993581,-59.304380,-53.260264,-50.045791,-64.075340,-52.638814,-61.645820,-42.894904,-45.085676,-44.782681,-51.975799,-53.424305,-50.642648,-45.879834,-41.477652,-42.872128,-48.971432,-60.102103,-57.242198,-62.134128,-57.662946,-57.137004,-56.892358,-52.902799,-58.648140,-57.858598,-52.906000,-42.144781,-47.318430,-45.165064,-45.911597,-44.211615,-50.626472,-42.407872,-38.314804,-37.518699,-35.222927,-41.464923,-42.248680,-45.813271,-46.224536,-35.171521,-32.951235,-40.636539,-34.831425,-39.794253,-48.942784,-30.953747,-35.833242,-38.550564,-29.868665,-29.173170,-36.660227,-49.529844,-42.611418,-38.081045,-34.386188,-31.893947,-35.371431,-39.522694,-39.729394,-40.651082,-54.645186,-43.379356,-38.511122,-40.895990,-55.372369,-42.313711,-50.303388,-50.770679,-56.347326,-61.829216,-51.939992,-47.091740,-46.957326,-44.512090,-50.997985,-47.554012,0,Fileset 1: TS pulse compressed wideband pings T2
226.000,-44.619949,-46.045422,-52.002947,-36.649460,-54.406348,-39.359530,-48.057376,-33.516912,-42.686071,-65.830192,-54.898258,-67.604837,-64.643157,-54.434783,-58.561970,-46.076931,-46.549936,-48.535338,-44.015086,-45.965670,-55.743283,-49.917641,-62.550224,-29.879294,-38.380632,-36.258537,-39.504329,-36.539582,-52.005358,-46.800065,-50.068097,-54.667200,-51.653858,-56.260532,-58.908229,-56.127519,-61.538584,-52.830564,-57.883191,-54.185707,-50.564068,-65.255764,-52.427270,-60.488926,-43.202539,-46.963855,-46.553995,-53.972381,-54.016436,-51.706971,-46.900073,-43.118688,-44.800718,-50.980747,-61.655039,-59.199881,-58.603245,-56.439624,-57.589239,-55.543426,-53.456208,-58.337386,-59.694878,-51.171931,-44.672239,-46.003460,-45.399489,-46.841669,-45.175516,-52.757965,-42.012390,-37.178533,-36.825681,-35.165811,-40.763039,-40.113043,-43.158101,-43.902625,-36.315140,-33.791511,-42.126149,-35.339919,-37.906697,-53.148816,-31.493315,-36.559170,-38.141533,-30.352511,-28.970149,-37.836308,-52.800973,-43.623766,-38.470584,-35.634152,-32.663312,-39.885230,-39.669699,-39.234917,-39.923320,-59.363806,-42.919970,-37.777039,-41.454407,-57.793834,-42.876851,-49.278382,-53.031965,-54.681975,-71.444250,-50.984555,-47.344820,-48.333521,-45.381372,-50.752250,-47.298033,0,Fileset 1: TS pulse compressed wideband pings T2
226.500,-47.926294,-48.084592,-54.797305,-38.397935,-55.218801,-40.825277,-47.443561,-35.287596,-46.239565,-60.406392,-59.251077,-73.051994,-65.561609,-57.319537,-67.893627,-50.725205,-46.658455,-50.050961,-48.009416,-49.133537,-57.961930,-52.062459,-58.516267,-31.064918,-40.585400,-38.113632,-41.813276,-38.563876,-52.811905,-48.239950,-51.482873,-57.793282,-55.362166,-57.425445,-60.662009,-56.719116,-62.026963,-55.775681,-57.720669,-56.992169,-52.151069,-64.786766,-53.510358,-59.773105,-44.456437,-49.895198,-50.063723,-57.150005,-55.041615,-53.430704,-49.423160,-45.625243,-47.535222,-52.932095,-61.244503,-61.286820,-57.579470,-56.193013,-58.159568,-55.865226,-55.950068,-57.446687,-62.857302,-51.704409,-48.903824,-46.600937,-47.321694,-48.270241,-47.796828,-55.102683,-42.847592,-37.650905,-37.331742,-36.137369,-40.005578,-39.272353,-42.068496,-43.247184,-38.899597,-35.818003,-44.203954,-37.386651,-37.534681,-55.008954,-33.027644,-38.302775,-39.146443,-32.043773,-30.171874,-40.473126,-56.700952,-45.891472,-39.357134,-37.854403,-33.998125,-49.239171,-40.517548,-39.503595,-40.768460,-60.445288,-43.724825,-38.600486,-42.687374,-61.631151,-44.640509,-50.077508,-55.114569,-54.924657,-71.553377,-51.265208,-48.833859,-51.508338,-46.887123,-52.818312,-48.376418,0,Fileset 1: TS pulse compressed wideband pings T2
227.000,-50.772726,-48.511708,-58.483381,-39.951405,-54.540674,-41.937923,-47.560738,-36.044315,-48.152446,-56.241981,-62.105699,-75.439461,-66.186945,-59.769148,-61.598397,-56.358461,-46.216791,-51.461561,-51.685798,-51.941424,-59.289059,-54.633602,-54.497604,-32.694846,-42.127403,-40.173142,-44.462359,-40.695475,-52.649885,-49.744183,-51.964511,-60.642732,-57.041459,-58.768497,-62.648450,-57.892137,-62.266853,-56.318831,-58.767319,-60.978890,-53.611861,-62.736488,-55.133034,-59.334530,-45.020674,-51.904686,-53.878690,-60.005854,-56.060338,-55.385234,-51.962982,-47.295171,-48.789780,-54.406349,-60.124028,-62.787594,-57.815745,-55.818721,-57.854074,-57.038223,-59.371573,-56.258726,-65.907755,-53.377857,-52.551174,-48.686770,-49.290117,-48.705057,-49.750070,-56.496719,-43.852738,-38.471389,-37.910041,-36.960010,-38.882179,-38.814848,-41.749061,-43.164655,-41.723682,-37.743307,-45.195696,-39.798218,-37.545769,-51.834152,-34.510942,-39.587434,-40.468033,-33.555472,-31.338231,-43.199742,-54.849549,-48.489370,-39.607968,-40.114746,-34.798087,-58.199609,-41.159671,-40.023453,-41.840840,-56.635665,-44.601983,-40.004757,-43.536753,-62.549836,-46.407229,-51.083040,-55.952465,-55.907686,-63.711964,-51.851297,-49.849947,-55.759727,-47.725135,-55.972564,-49.472898,0,Fileset 1: TS pulse compressed wideband pings T2
227.500,-51.458766,-47.324321,-63.373290,-40.416736,-53.560672,-42.117155,-47.384928,-35.287403,-47.285956,-52.858671,-62.799016,-69.689521,-65.159180,-61.521025,-57.670498,-62.181536,-45.307497,-51.991748,-52.449616,-52.632738,-58.878435,-55.608637,-51.053184,-33.889801,-41.967890,-41.670269,-46.635857,-42.032551,-52.021480,-50.425561,-51.345172,-61.872725,-56.167327,-59.241140,-63.968006,-59.320058,-61.815620,-54.774064,-59.741042,-64.835180,-54.172974,-60.713461,-56.444333,-58.444831,-44.241539,-51.527815,-56.540432,-61.561667,-56.678287,-57.080761,-53.174011,-47.707695,-48.129107,-55.053724,-58.947705,-62.896633,-58.104999,-54.974708,-56.980075,-58.192851,-62.770668,-54.716046,-65.815938,-55.246613,-54.412719,-48.591797,-48.059168,-46.477342,-48.289565,-55.300065,-44.278115,-38.704432,-37.742651,-36.888681,-37.350168,-38.014339,-41.294694,-42.746177,-43.317962,-38.597814,-44.596716,-41.689005,-37.088892,-47.987462,-35.198634,-39.572771,-41.045114,-33.836282,-31.389600,-44.709002,-51.636657,-50.662717,-38.793870,-41.587808,-34.493231,-46.718271,-41.001991,-39.969358,-42.042833,-54.043930,-44.654701,-41.151889,-43.353454,-59.677085,-47.275594,-51.228606,-55.182245,-56.756503,-60.047252,-51.886873,-49.202011,-60.848276,-47.313338,-59.279931,-49.633482,0,Fileset 1: TS pulse compressed wideband pings T2
228.000,-51.540678,-46.443464,-64.859009,-40.701244,-53.485326,-42.476370,-47.790647,-34.644128,-46.193472,-50.965154,-63.287733,-66.634912,-64.550541,-60.916594,-54.557146,-71.007356,-45.225407,-52.558553,-51.415649,-52.164758,-58.249218,-54.856905,-48.849137,-35.299727,-41.310862,-43.663470,-48.982241,-43.114081,-52.181919,-51.071972,-51.020544,-62.456294,-55.793007,-59.511536,-64.730886,-62.081991,-61.876953,-53.407987,-60.614205,-65.224341,-54.932463,-59.972525,-58.095565,-58.140309,-43.658980,-50.425423,-58.387005,-63.545598,-57.844169,-59.211356,-53.938038,-48.522364,-47.863538,-55.465910,-58.851186,-63.125575,-58.756330,-54.907351,-57.033974,-59.912532,-66.249843,-53.766402,-64.072934,-57.887305,-55.165675,-45.071504,-44.874107,-43.563848,-45.416196,-52.332893,-45.133699,-39.180194,-37.772081,-37.009330,-36.642342,-37.829404,-41.511752,-42.805533,-43.436299,-39.241533,-43.862435,-44.005663,-37.067719,-45.200037,-35.992238,-39.450517,-41.303933,-33.821545,-31.238766,-45.308935,-49.536159,-51.604364,-38.213830,-42.841982,-34.323747,-43.155689,-41.035852,-39.899191,-42.026881,-53.350763,-44.703879,-42.738956,-43.191605,-56.532588,-48.119344,-51.475792,-54.083800,-58.276510,-58.190789,-52.105282,-48.175795,-63.076349,-46.969319,-63.159370,-49.698869,0,Fileset 1: TS pulse compressed wideband pings T2
228.500,-51.140599,-45.446831,-58.906824,-40.098261,-53.385102,-42.356635,-48.102956,-33.736149,-45.027314,-49.605175,-63.773868,-64.557631,-64.607292,-57.408148,-52.155258,-58.949541,-45.260634,-52.383921,-49.675062,-50.985653,-57.131325,-52.358416,-46.855183,-35.809631,-39.882101,-45.695602,-50.134386,-42.860836,-52.410863,-50.840772,-50.338770,-62.198722,-55.860563,-58.730435,-63.602301,-65.895526,-61.829123,-51.948745,-60.135796,-62.881526,-55.352963,-59.527124,-58.846807,-57.635660,-42.882329,-49.003017,-58.379051,-66.282658,-58.553700,-60.280775,-53.991366,-49.277085,-47.910035,-54.892140,-58.917408,-63.347434,-58.384305,-54.932888,-57.340155,-60.819469,-66.875613,-52.550457,-62.379765,-59.285353,-50.389197,-40.977051,-41.581649,-40.695401,-42.062154,-48.478437,-45.748258,-39.120424,-37.312238,-36.749785,-36.074348,-37.530591,-41.584460,-42.494584,-41.527227,-38.988418,-42.399821,-46.120631,-36.727893,-42.482343,-36.028947,-38.792447,-40.175452,-32.968136,-30.321139,-44.055045,-47.241308,-48.583200,-37.268256,-42.573783,-33.785682,-40.898467,-40.429538,-38.870528,-40.922720,-53.353984,-43.881076,-43.588682,-42.335461,-52.890586,-48.203403,-51.223250,-52.168248,-59.420432,-56.557773,-51.501697,-46.551071,-57.253930,-46.178141,-65.249578,-48.797819,0,Fileset 1: TS pulse compressed wideband pings T2
229.000,-51.144328,-45.125768,-55.324022,-39.411388,-53.787895,-42.485377,-49.289891,-33.363131,-44.670963,-49.345532,-65.777181,-62.983695,-66.365258,-54.428747,-51.305851,-52.301737,-45.991416,-51.926983,-48.584910,-50.424514,-56.375921,-49.967331,-45.574173,-35.999530,-38.736986,-48.566295,-50.138909,-42.089546,-53.468593,-50.449504,-49.951458,-62.203182,-57.297080,-57.621567,-61.948037,-73.574133,-62.377519,-51.222240,-59.614606,-62.356633,-56.342152,-59.702319,-58.713122,-57.162459,-42.721654,-48.598935,-57.454169,-70.168631,-59.045430,-60.182696,-54.373715,-50.603562,-49.262106,-54.491364,-59.415992,-64.686974,-57.649855,-55.662594,-58.451017,-61.054038,-63.993603,-51.728033,-61.803168,-57.862990,-44.637282,-37.998222,-39.405214,-38.892955,-39.352550,-45.228362,-46.798201,-39.317957,-37.205457,-37.016545,-36.410491,-37.898207,-42.217251,-42.459635,-39.542901,-38.734212,-40.869999,-47.849846,-36.828873,-40.376564,-35.967255,-38.576332,-38.660832,-32.207574,-29.557608,-42.193559,-45.127205,-44.962290,-36.692507,-41.303363,-33.776421,-39.654066,-39.787143,-37.844551,-39.538470,-54.506706,-42.808084,-43.977250,-41.468909,-49.722583,-48.333379,-51.219738,-50.352254,-60.181704,-55.533507,-50.656451,-45.316264,-52.661117,-45.751775,-65.061328,-47.584754,0,Fileset 1: TS pulse compressed wideband pings T2
229.500,-51.621381,-45.813502,-54.352548,-39.062088,-54.677524,-43.108166,-52.216294,-33.800415,-45.418249,-50.222640,-69.900320,-61.645489,-68.871439,-52.584758,-52.233262,-48.870249,-47.292869,-51.222353,-48.500847,-50.778123,-56.269768,-48.575773,-45.153075,-36.444007,-38.344472,-49.045210,-49.356344,-41.407825,-55.670120,-50.250807,-50.048525,-62.711434,-60.899350,-56.574625,-60.637031,-80.457573,-63.455046,-51.522916,-59.749512,-65.000532,-58.350436,-60.230965,-57.806544,-56.452442,-43.447073,-49.918347,-56.734440,-67.944806,-59.089531,-58.904869,-55.329308,-52.422259,-52.261422,-54.537994,-59.967318,-68.067773,-57.225503,-57.046267,-60.083425,-60.855569,-60.135830,-51.611964,-61.694338,-54.651431,-40.502035,-36.290073,-38.376355,-38.221943,-37.649971,-43.002453,-48.093494,-40.237385,-37.936333,-38.358980,-38.077532,-39.398853,-43.672034,-42.948494,-38.456651,-39.057510,-39.528638,-45.792860,-37.810716,-39.146250,-36.246169,-39.331959,-37.600040,-32.011619,-29.419050,-40.718754,-43.534263,-42.449473,-36.766773,-39.708753,-34.780880,-39.376670,-39.393232,-37.537593,-38.419613,-56.898813,-41.855132,-44.077196,-40.862316,-47.572663,-48.968570,-51.525603,-49.092554,-59.988437,-55.386526,-50.012755,-44.887201,-49.700795,-46.072367,-64.213203,-46.545494,0,Fileset 1: TS pulse compressed wideband pings T2
