Depth,14.0833022231,14.1007410530,14.1010785345,14.1569902357,14.0833996376,14.1656895662,14.1881026160,14.1033090381,14.0765902149,14.0489125801,14.0216062469,13.9901565015,13.9779869765,13.9750131164,13.9574017171,13.9453699645,13.9187811576,13.9004235035,14.0927683963,14.1039500991,14.1769201932,14.1127808234,14.0951751014,14.0007036421,14.0447173826,14.0865589511,14.0706394361,14.0964951701,13.9808305809,14.0586430589,14.0151575273,13.9728790652,13.9709551474,13.9147991361,13.9849866806,13.8265179843,13.8328406056,13.8245243300,13.8384849271,13.8682840466,13.9129919121,13.8282646947,13.8159875311,13.7968454473,13.8927323967,13.7608390702,13.7465501996,13.7388874916,13.6543264529,13.6519319452,13.6614879398,13.6520644380,13.6519447621,13.6499611996,13.6301054768,13.5227093203,13.5179172708,13.5094552683,13.5063939504,13.4920547456,13.4561832715,13.4499117211,13.4541392298,13.6420805752,13.6640738510,13.6342485594,13.5980134187,13.6198777324,13.7537195310,13.7908308590,13.9596351357,13.9850463849,13.9923754157,14.0069594467,13.9792614272,14.0342644127,14.0612934530,14.0854750210,14.1920968685,14.2700619511,14.2864009729,14.3087404929,14.3126935354,14.3435656503,14.3430862734,14.3502481366,14.4362965124,14.4513649102,14.4518555775,14.4442098606,14.4534787098,14.4999248544,14.5562947299,14.5123810368,14.5047062207,14.4819865394,14.4781096233,14.4480592040,14.4702662006,14.4843476340,14.4916847590,14.4369639223,14.5104780551,14.3894973006,14.4361352362,14.3079907130,14.3769846540,14.2977396352,14.3668817431,14.2810925283,14.2718831552,14.3355078958,14.3340752134,14.2967973556,14.2557153627,
Region_name,"Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 4","Region 4","Region 4","Region 4","Region 4","Region 5","Region 5","Region 5","Region 5","Region 5","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11",
252.000,-39.240768,-25.862291,-39.765249,-39.729767,-36.816111,-34.145914,-26.806421,-28.435815,-31.657582,-31.126936,-48.612170,-39.863172,-30.199318,-33.320550,-35.780931,-43.656321,-38.134321,-31.435075,-28.468234,-30.645877,-32.500833,-30.062342,-28.196756,-35.633662,-17.170301,-24.427161,-41.367119,-23.784875,-26.374166,-35.100376,-24.753536,-20.018178,-26.513312,-37.074611,-32.461531,-33.614196,-26.115987,-34.951854,-26.706375,-28.555609,-29.803269,-29.929552,-24.729783,-30.603154,-32.245885,-37.610378,-31.761529,-30.881917,-37.750761,-37.129377,-37.207399,-34.055081,-36.605726,-37.394602,-27.942758,-37.620916,-38.669186,-50.754592,-36.299257,-39.200637,-32.266300,-34.255587,-30.082825,-24.424419,-24.089063,-33.385565,-35.305653,-32.297283,-30.094443,-30.348049,-36.332478,-31.106223,-27.630249,-35.551277,-36.330223,-31.527225,-30.634617,-27.547909,-19.745775,-26.764394,-28.982102,-22.485601,-23.250773,-35.397788,-18.348387,-21.596421,-22.784892,-28.003711,-26.099671,-26.695885,-23.331065,-28.327780,-25.710976,-26.578170,-26.989188,-23.969841,-29.640398,-23.752783,-25.755908,-35.114526,-30.036875,-31.995326,-41.317324,-42.089571,-35.116225,-30.771405,-32.102354,-30.241070,-30.781766,-33.622129,-40.272883,-39.429878,-51.572508,-31.760549,-42.965129,0,Fileset 1: TS pulse compressed wideband pings T2
252.500,-40.862578,-25.924209,-47.647243,-42.141276,-39.098699,-33.562336,-28.717114,-27.679054,-34.659982,-31.797648,-47.725661,-39.798409,-30.830763,-34.496537,-36.072526,-43.980042,-37.572615,-33.297234,-28.600222,-30.494074,-32.630711,-32.579163,-31.500894,-38.582885,-19.470574,-25.433292,-46.304221,-25.050501,-26.415751,-34.819162,-23.941545,-20.840270,-26.584623,-36.339946,-34.346000,-33.114714,-25.775805,-35.936220,-27.715361,-29.554210,-29.814388,-29.332567,-25.453461,-31.449849,-31.466956,-36.205712,-31.010344,-30.119699,-39.013031,-37.001371,-36.966103,-32.762438,-36.776005,-35.017298,-28.707359,-40.721780,-40.149292,-45.298354,-35.949168,-41.341139,-33.346975,-34.911077,-31.072556,-24.580103,-27.580397,-34.973929,-30.719908,-30.646371,-28.813453,-33.232360,-35.402810,-32.968610,-27.757521,-39.428735,-33.167254,-30.044206,-26.775761,-29.605264,-22.638537,-27.500752,-27.985378,-22.737127,-23.632772,-31.220555,-20.024404,-24.655242,-24.173194,-26.852115,-24.993423,-26.517615,-24.096593,-29.468468,-25.188347,-25.250268,-27.845812,-24.521815,-30.758363,-24.725358,-25.299676,-34.346882,-28.749662,-32.152033,-40.579195,-40.117107,-37.235561,-32.795562,-33.714763,-31.562025,-31.658038,-35.097704,-43.415148,-39.290262,-54.998437,-32.870666,-45.234495,0,Fileset 1: TS pulse compressed wideband pings T2
253.000,-40.009669,-26.055675,-56.078721,-44.677418,-40.059675,-33.285629,-30.396457,-27.563903,-39.485477,-31.832685,-47.692261,-39.454006,-31.467742,-35.395927,-35.910171,-46.669352,-37.607518,-34.883590,-28.955127,-30.723339,-32.278184,-34.019480,-33.684510,-38.524509,-21.279086,-26.116184,-39.550598,-26.037679,-26.390824,-33.953592,-23.176566,-21.592573,-26.387979,-35.702166,-37.610681,-32.404331,-25.228944,-36.863384,-28.872010,-29.739465,-29.866813,-28.759360,-26.278821,-31.889451,-31.328595,-36.638355,-30.823728,-29.710657,-40.302188,-36.505286,-35.708077,-31.789344,-37.886392,-33.070761,-29.247934,-43.573731,-42.507937,-42.297612,-36.008555,-45.162941,-34.452794,-33.424383,-32.801562,-25.123339,-32.539502,-31.050366,-28.736455,-28.718895,-28.094119,-34.684698,-33.676653,-32.522827,-27.037535,-35.013900,-30.982226,-28.413197,-23.966305,-30.347866,-26.731712,-27.908518,-27.260923,-23.141433,-23.907186,-28.984814,-21.591223,-26.553205,-25.339010,-25.813386,-23.129848,-26.107944,-24.251994,-29.837601,-24.573593,-23.976390,-28.911671,-24.859963,-31.726010,-25.662730,-25.249367,-33.875658,-27.978638,-33.297278,-40.777628,-37.957842,-38.383716,-34.031317,-34.817085,-32.998450,-32.263293,-37.013472,-44.954824,-38.844638,-58.313100,-33.644317,-44.549030,0,Fileset 1: TS pulse compressed wideband pings T2
253.500,-37.456174,-25.764671,-44.258276,-47.513628,-38.007832,-32.537721,-31.074084,-28.075586,-50.487191,-31.317923,-47.339063,-37.990903,-31.333183,-35.232049,-34.826488,-51.358994,-37.937251,-34.397884,-29.071233,-30.698126,-30.966269,-32.839594,-32.988862,-35.618070,-21.100110,-26.051056,-36.345775,-26.193228,-26.403108,-32.424041,-22.525096,-21.917699,-26.063279,-35.004420,-44.187593,-31.283942,-24.475312,-38.329626,-29.782149,-28.752728,-29.611562,-27.957733,-26.981171,-31.902279,-31.570307,-38.087900,-31.151163,-29.231469,-41.373422,-35.782381,-33.795970,-31.223014,-39.817035,-31.755686,-29.227996,-44.226159,-42.885030,-41.089092,-36.370830,-51.105830,-35.067248,-31.332078,-34.651194,-25.240552,-39.748399,-28.303762,-27.383890,-27.071752,-27.850519,-33.645730,-31.578301,-30.774517,-26.084198,-31.093481,-29.801438,-26.612608,-21.642850,-29.789956,-32.367351,-27.559200,-26.121343,-23.381687,-23.641870,-27.516025,-22.097710,-24.998739,-25.136535,-25.079320,-21.382440,-25.493717,-23.361726,-28.916368,-23.549975,-22.883190,-29.874470,-25.043724,-32.192309,-25.996998,-25.292380,-33.083100,-26.856741,-33.691201,-41.748155,-35.268905,-37.300752,-33.328644,-34.955290,-33.628262,-31.842646,-38.006010,-43.574465,-37.655266,-61.625284,-33.333251,-42.765428,0,Fileset 1: TS pulse compressed wideband pings T2
254.000,-36.069332,-26.433847,-40.323948,-48.364301,-35.106937,-32.312653,-31.620978,-30.169736,-44.074949,-31.946332,-43.596278,-36.397935,-31.445121,-34.961574,-33.711822,-54.271993,-39.950207,-32.516076,-29.996577,-31.342580,-29.741446,-31.140283,-31.680822,-34.556005,-19.925465,-25.877190,-35.953625,-25.994586,-26.934325,-30.800436,-22.213470,-21.962993,-25.995473,-34.718568,-49.900495,-30.332260,-24.116873,-38.818227,-30.521840,-27.461751,-29.234338,-27.349512,-28.077362,-31.998426,-32.127034,-37.606713,-31.681147,-28.459936,-43.033785,-35.094590,-31.823571,-30.929768,-42.317403,-31.308481,-28.887670,-45.143541,-41.076106,-41.581933,-37.245335,-56.823009,-35.151882,-29.812470,-35.313338,-25.999802,-40.723424,-26.761352,-27.024833,-26.757189,-28.925725,-31.337603,-30.428146,-29.667588,-25.780409,-28.736557,-29.894543,-25.110996,-20.056136,-29.205838,-39.935891,-27.462041,-25.204301,-24.085841,-23.602725,-27.534037,-22.166659,-22.734330,-24.410192,-24.902177,-20.299168,-25.230507,-22.045001,-27.633624,-22.670219,-22.173941,-29.865070,-25.052797,-31.790570,-25.968206,-26.187820,-32.686994,-26.342037,-30.691277,-44.364212,-33.213606,-35.493397,-32.415524,-35.143333,-34.117961,-31.607717,-37.322773,-42.202341,-36.569518,-67.151378,-32.755983,-42.110851,0,Fileset 1: TS pulse compressed wideband pings T2
254.500,-34.819228,-26.947591,-35.936854,-40.196366,-31.088627,-30.830685,-31.028298,-33.336344,-37.153071,-33.878382,-37.315481,-33.357928,-30.209528,-33.593608,-31.889129,-47.651913,-42.950002,-29.076290,-29.902360,-30.656087,-27.764456,-28.855721,-29.581510,-35.424968,-18.099193,-25.357307,-37.437506,-24.877237,-26.582319,-28.287510,-21.254620,-20.573929,-24.727869,-33.833855,-37.637215,-28.266621,-23.202020,-34.257414,-30.173248,-25.297814,-27.548302,-25.707971,-28.424214,-31.090034,-32.338336,-35.722553,-31.338580,-26.784667,-44.672014,-33.367336,-29.685548,-30.149562,-43.796802,-30.438851,-26.706301,-44.217735,-39.191800,-42.265944,-37.074960,-55.052948,-32.742423,-27.286850,-33.383618,-25.899107,-35.837275,-25.191521,-27.269217,-27.402883,-31.467736,-27.531398,-29.232776,-28.867039,-26.151656,-27.383553,-30.425262,-23.455396,-18.340412,-28.146594,-33.259321,-26.928212,-23.942238,-24.537526,-22.969809,-27.826804,-21.030920,-20.100674,-22.325703,-25.160156,-20.013136,-25.042507,-19.599204,-25.465275,-21.379801,-21.947632,-28.896810,-25.388148,-30.403585,-25.939867,-27.372165,-31.461605,-25.407151,-26.116573,-47.023153,-30.698698,-32.264778,-31.880765,-34.980686,-32.984527,-30.438158,-34.508786,-41.227942,-35.187395,-60.321557,-31.376496,-41.800725,0,Fileset 1: TS pulse compressed wideband pings T2
255.000,-34.319640,-26.844177,-30.150465,-33.417522,-27.065865,-28.322834,-29.376666,-35.021179,-34.404315,-38.991776,-32.119859,-29.656250,-27.978349,-31.565050,-29.669037,-39.849506,-45.442725,-25.676498,-27.390632,-27.866175,-25.341592,-26.814411,-27.749891,-43.259857,-16.690626,-25.078691,-42.461103,-23.370248,-26.307508,-25.842925,-20.134798,-18.924849,-23.130812,-33.231266,-31.647365,-25.735652,-22.298184,-29.534480,-29.446047,-23.204473,-25.582657,-24.040182,-28.933511,-30.075013,-32.483046,-35.154008,-29.974174,-25.000979,-45.725469,-31.018801,-27.778668,-28.750109,-42.108860,-29.737162,-24.228360,-39.932613,-39.741747,-43.699699,-37.385687,-51.097550,-29.841749,-24.799323,-31.294306,-24.923156,-33.836303,-23.208403,-28.648085,-29.655448,-36.915830,-23.417061,-28.778317,-28.267547,-26.989084,-26.531469,-29.134667,-21.556771,-16.797394,-28.050111,-27.959683,-26.215268,-22.438243,-24.598407,-22.257558,-28.565339,-19.889833,-18.058480,-20.000325,-25.225056,-20.253352,-24.334727,-16.930713,-23.245975,-19.850376,-21.794576,-27.485913,-25.747433,-27.998483,-26.511504,-29.475828,-29.409140,-24.971216,-22.780282,-44.756432,-28.459834,-28.503239,-32.519029,-34.916921,-30.887829,-28.906556,-31.782546,-41.327555,-33.597991,-51.871391,-29.648663,-41.922618,0,Fileset 1: TS pulse compressed wideband pings T2
255.500,-35.300338,-26.214342,-26.822800,-30.783048,-25.980872,-27.566839,-28.809851,-33.637005,-35.937964,-36.227583,-30.435098,-27.877058,-27.221968,-31.186880,-29.034973,-35.101815,-43.421227,-25.279244,-25.268403,-26.275834,-24.695044,-27.610169,-28.929552,-38.022313,-17.375120,-26.366285,-42.631317,-22.976635,-26.707418,-24.305562,-19.524579,-18.172667,-21.863029,-33.793218,-28.486371,-23.963996,-22.182254,-27.236425,-29.803675,-22.067950,-24.539943,-23.488053,-29.782742,-30.030779,-32.853018,-35.992625,-29.018484,-24.389972,-43.215891,-28.997220,-26.784822,-27.557537,-39.579530,-29.651661,-22.758768,-36.835539,-42.709300,-45.113389,-39.363080,-45.706146,-28.038354,-22.909016,-29.961421,-25.203121,-34.086153,-22.291222,-32.958081,-37.550989,-36.686167,-21.594775,-31.622325,-29.196987,-29.133982,-26.904344,-26.984022,-20.551409,-16.873648,-31.244462,-25.638250,-26.740394,-22.109975,-25.136882,-23.076773,-30.358659,-20.972196,-18.177493,-20.031145,-25.196324,-21.203754,-22.886737,-15.992903,-22.985098,-19.564907,-22.216639,-26.816770,-26.402816,-26.090167,-29.392939,-35.069289,-27.999082,-27.528786,-22.613162,-40.986504,-28.923322,-26.917913,-36.176977,-36.745765,-30.668528,-29.443519,-31.994009,-45.320974,-33.392049,-47.247577,-29.777156,-42.863491,0,Fileset 1: TS pulse compressed wideband pings T2
256.000,-32.164655,-23.973700,-24.543620,-29.365064,-25.457917,-27.090830,-28.090402,-30.219720,-35.883154,-30.736546,-30.126830,-26.131589,-26.336495,-30.824880,-28.517730,-32.197141,-37.491137,-25.963075,-23.330116,-25.162033,-24.281642,-29.255747,-30.975583,-30.607825,-18.902486,-28.438303,-36.526474,-22.609435,-26.347317,-22.782778,-18.622499,-17.426135,-19.939384,-33.548344,-26.031045,-21.956116,-21.505329,-25.969314,-30.701364,-20.639359,-23.525756,-23.019694,-27.918507,-29.681266,-32.256456,-34.406885,-28.391325,-24.270538,-41.163265,-26.996479,-26.124903,-26.506953,-38.012579,-29.052742,-21.487955,-35.702230,-39.083227,-44.684353,-41.748846,-42.158099,-26.539754,-20.531849,-27.488792,-25.365850,-31.160187,-21.277506,-33.404838,-36.840874,-29.741412,-20.538535,-31.973997,-30.045098,-31.457650,-27.700673,-25.277319,-19.565181,-17.384622,-32.113056,-23.331299,-26.014971,-21.448582,-24.628637,-24.061179,-29.689485,-22.197068,-18.295630,-20.474312,-24.350706,-21.303610,-20.309039,-15.903247,-23.384883,-19.441853,-22.613496,-26.797175,-26.851354,-25.002328,-34.882223,-41.228106,-26.211868,-32.353999,-24.054242,-38.319406,-29.959671,-25.640008,-40.783661,-39.057009,-31.054460,-30.062058,-33.691214,-53.394728,-33.215999,-43.880220,-30.510521,-41.336369,0,Fileset 1: TS pulse compressed wideband pings T2
256.500,-28.532551,-22.102660,-22.987749,-28.257164,-24.962387,-27.112210,-27.419802,-26.898001,-30.120608,-28.144389,-30.512475,-24.323886,-25.532674,-30.415763,-28.043749,-30.773086,-32.614121,-27.233914,-21.820482,-24.513736,-23.979730,-30.701744,-33.432778,-28.027945,-20.319567,-31.375678,-34.346203,-22.198813,-25.837036,-21.585588,-17.787887,-16.882646,-18.203872,-30.626993,-23.855553,-20.185876,-20.596463,-24.883942,-31.820352,-18.929973,-22.807095,-22.883368,-24.435307,-28.816789,-31.262243,-31.301216,-28.111767,-24.611564,-42.283638,-25.764086,-25.881885,-25.950607,-38.033482,-28.324615,-21.035427,-37.439499,-36.645147,-43.266595,-42.884929,-42.222117,-26.195084,-18.615346,-24.375813,-25.917623,-26.440092,-20.262292,-29.136015,-27.742007,-25.711839,-20.011087,-26.857484,-29.608184,-33.055033,-28.508709,-24.548388,-18.650782,-17.952033,-27.436700,-21.121110,-23.785661,-20.353290,-23.232590,-24.883027,-27.180009,-22.110729,-17.837161,-20.431136,-23.221767,-19.987616,-17.809950,-16.920783,-24.222680,-19.269020,-22.857468,-27.180080,-26.769737,-24.859414,-38.053864,-34.778245,-24.846511,-39.653306,-26.693770,-36.804166,-30.416311,-24.481084,-42.775394,-41.482512,-32.197642,-30.486264,-36.824137,-48.687934,-32.863849,-41.144803,-31.837519,-39.359949,0,Fileset 1: TS pulse compressed wideband pings T2
257.000,-26.435389,-21.368435,-22.066686,-26.975177,-24.180562,-27.873435,-27.100403,-25.200426,-25.756682,-26.948583,-30.721580,-22.645715,-25.123654,-30.225391,-27.868145,-30.879497,-29.662919,-28.052018,-20.851888,-24.482218,-23.949793,-29.918457,-35.816524,-27.855636,-19.483555,-33.757929,-35.255926,-21.729298,-25.572503,-20.289493,-16.866904,-15.979628,-16.581209,-26.742122,-21.483334,-18.676977,-19.736191,-22.995385,-31.096130,-16.747564,-21.981618,-22.732861,-20.818429,-27.184979,-30.485825,-29.090327,-28.018715,-24.976803,-41.566878,-25.281646,-25.849828,-25.793690,-39.661242,-27.327042,-20.795343,-43.177707,-39.042093,-40.378076,-38.437259,-45.861308,-26.143607,-16.818633,-21.240311,-27.177080,-22.357996,-19.655323,-27.040712,-23.639898,-23.288454,-20.124451,-22.516891,-27.058874,-32.278861,-29.096605,-24.985866,-18.080211,-18.035554,-24.207760,-19.626185,-21.122925,-19.276575,-21.544595,-24.537975,-24.072753,-20.914727,-17.232373,-19.188650,-22.487655,-18.267485,-15.896780,-19.411295,-24.813673,-18.950346,-23.204451,-27.903295,-26.339978,-25.619624,-33.333818,-30.248325,-24.259767,-33.379866,-27.992801,-36.488543,-29.752630,-23.480232,-41.235633,-43.083476,-34.312670,-30.759881,-38.915974,-43.679761,-32.534664,-39.026285,-33.960158,-38.010640,0,Fileset 1: TS pulse compressed wideband pings T2
257.500,-24.920566,-21.159299,-20.416864,-24.021663,-21.715426,-28.176519,-26.221613,-25.214778,-22.502447,-25.227715,-28.175551,-20.257643,-24.237051,-29.510585,-27.226665,-31.736495,-27.633869,-25.970345,-19.276589,-24.288845,-23.261639,-26.827493,-35.804910,-29.181725,-17.052575,-31.937681,-41.557033,-20.866946,-26.894039,-19.008048,-16.120971,-14.936274,-15.427633,-24.206506,-19.111139,-17.400591,-19.224262,-20.672288,-28.676896,-14.509399,-21.082382,-22.756437,-17.569375,-25.210219,-30.260563,-27.832301,-27.830263,-24.520772,-34.502296,-25.666797,-26.036969,-25.862372,-42.851444,-26.564227,-20.938918,-48.560212,-40.763624,-37.573900,-33.099798,-50.274872,-26.469622,-15.497511,-18.986985,-27.429181,-18.529647,-19.090889,-27.546260,-21.656237,-21.417459,-20.169412,-18.580765,-22.914009,-29.408344,-28.907899,-26.332652,-17.704792,-17.035004,-22.304614,-18.464819,-17.929223,-18.021901,-19.497617,-21.836331,-20.309063,-19.267296,-16.942380,-16.360554,-22.228858,-16.917240,-14.445832,-23.833640,-23.579576,-17.983603,-23.754400,-28.915049,-25.788574,-26.567696,-30.724125,-27.160965,-23.565166,-27.441789,-24.827454,-37.156424,-27.899258,-21.561516,-38.729062,-42.090571,-35.501440,-29.930659,-34.050980,-41.802669,-31.664816,-36.742101,-35.654850,-36.041733,0,Fileset 1: TS pulse compressed wideband pings T2
258.000,-24.920197,-23.350612,-18.283792,-20.363500,-18.732545,-28.541678,-25.058044,-28.354853,-20.215674,-22.921382,-23.636179,-17.814396,-23.301260,-28.937868,-26.519770,-33.373643,-27.024505,-22.510266,-17.380982,-24.970016,-22.372039,-24.508426,-32.546010,-32.600657,-15.411355,-27.862418,-37.928624,-19.883705,-31.773741,-17.533041,-15.501425,-13.815561,-14.555619,-23.432691,-16.972819,-16.396433,-19.123361,-18.709221,-26.455299,-12.487336,-20.111732,-23.135925,-14.673964,-23.074064,-30.387691,-27.068341,-27.016835,-22.689444,-29.040757,-26.568274,-26.146616,-25.503647,-44.284908,-25.676987,-21.121195,-39.157356,-31.756325,-35.174190,-29.313926,-49.062189,-26.238682,-14.146815,-17.352571,-25.501997,-15.443355,-19.385230,-34.464776,-22.087667,-20.254609,-20.992701,-15.256614,-18.909625,-26.594567,-27.866853,-28.224059,-17.945421,-15.563642,-21.672363,-18.498334,-14.848529,-17.272634,-17.537112,-18.215420,-16.781773,-17.629286,-18.128782,-13.492221,-22.538414,-16.328487,-13.646456,-27.808226,-21.350680,-16.764390,-24.775094,-30.304260,-25.188575,-26.891917,-28.979853,-25.269066,-22.606728,-23.180983,-21.029007,-37.767899,-26.151678,-19.396299,-37.245783,-40.293463,-33.158317,-28.719288,-29.204219,-43.738290,-30.675649,-34.670384,-35.936619,-33.591234,0,Fileset 1: TS pulse compressed wideband pings T2
258.500,-26.182344,-33.865220,-15.914689,-17.227954,-16.442745,-31.112855,-23.994929,-31.237899,-18.972720,-20.894678,-19.598036,-15.927188,-22.535235,-29.071400,-26.157989,-33.536845,-28.260133,-19.733039,-15.709954,-27.353906,-21.907149,-24.421924,-27.783366,-40.783350,-15.749717,-24.120453,-28.572765,-19.301117,-32.297033,-15.757429,-14.967378,-12.545068,-13.620765,-24.807777,-15.326836,-15.657425,-19.082568,-17.578122,-24.370760,-10.886607,-19.222880,-24.172546,-12.147964,-20.985151,-30.904556,-26.908467,-25.951084,-20.656891,-24.980101,-27.268449,-26.017723,-24.793371,-42.768915,-23.682355,-20.817505,-36.917870,-27.741638,-32.441385,-26.714950,-56.875382,-23.543939,-11.979763,-15.599818,-22.650433,-13.696222,-21.699736,-29.883344,-26.412926,-20.248969,-23.569861,-12.858208,-16.125481,-24.716119,-26.383253,-26.594970,-19.486837,-14.668736,-22.693987,-19.781803,-12.468942,-17.755215,-16.203536,-15.176590,-14.235436,-15.769785,-22.768634,-11.734184,-23.453446,-17.092468,-13.954137,-22.795999,-19.883038,-15.936876,-26.773942,-32.667523,-24.965986,-27.499385,-27.073408,-25.046531,-21.103584,-19.995091,-18.684674,-33.493265,-25.529071,-17.771222,-36.035499,-39.864146,-29.774838,-27.806655,-26.795595,-49.660257,-30.125444,-33.368262,-34.419610,-30.975648,0,Fileset 1: TS pulse compressed wideband pings T2
259.000,-23.195921,-22.276959,-12.739604,-14.199619,-14.235711,-41.511761,-22.383805,-24.454254,-17.572342,-18.963386,-16.219154,-13.801490,-20.938160,-28.657210,-25.053694,-30.586057,-29.400602,-17.550625,-13.726424,-28.131845,-21.281941,-25.722058,-22.688343,-40.261832,-18.273156,-21.043727,-23.921471,-18.664871,-22.811175,-13.847699,-14.234011,-11.040935,-12.539861,-29.783913,-14.167241,-14.650052,-18.036492,-16.957639,-21.084127,-9.646923,-18.500918,-26.193781,-9.961250,-19.028826,-31.344817,-26.741197,-25.148377,-19.198912,-21.507828,-26.520939,-25.242874,-24.163317,-42.431779,-20.599259,-20.203720,-41.645242,-27.513405,-29.354042,-25.561955,-37.286135,-19.305970,-9.472437,-13.557613,-19.798985,-12.484386,-25.033784,-22.287597,-35.659585,-20.506114,-25.424243,-10.452803,-13.868065,-22.797127,-23.998801,-22.298929,-21.570525,-14.389603,-23.462593,-17.765625,-10.006808,-18.462147,-14.851501,-12.486012,-12.056641,-12.959477,-40.730019,-10.620185,-23.347519,-18.650131,-14.591250,-19.659495,-19.199084,-14.913939,-28.744709,-35.710518,-24.530874,-28.514913,-25.380694,-25.849535,-18.303319,-16.970062,-17.578767,-28.407253,-26.238682,-16.086999,-33.030162,-40.878228,-27.330336,-26.309269,-26.222131,-38.150690,-29.247396,-31.956941,-31.313419,-27.415652,0,Fileset 1: TS pulse compressed wideband pings T2
259.500,-20.935514,-17.447966,-12.235742,-14.372365,-15.039336,-30.498385,-22.826907,-21.887598,-17.670705,-19.838633,-16.146823,-13.706750,-21.095371,-29.261297,-25.437027,-29.144810,-29.368081,-19.019502,-14.179788,-26.711064,-23.200862,-29.262499,-20.884445,-33.714141,-23.593320,-20.094965,-22.400569,-19.153865,-18.414223,-12.630832,-13.561253,-9.890821,-11.655059,-36.214165,-14.283391,-14.085758,-16.995197,-17.312545,-18.130817,-9.318703,-18.566493,-29.863755,-8.797556,-17.935916,-31.243535,-26.625970,-25.994561,-19.526229,-18.836056,-24.731320,-24.540402,-24.791545,-42.387384,-17.983001,-19.863019,-36.034092,-33.073607,-26.950795,-26.516262,-30.580810,-16.224513,-7.778367,-11.770121,-19.739969,-13.555383,-25.743803,-21.857365,-39.711542,-22.461806,-24.157029,-10.514143,-13.589568,-21.823703,-22.323855,-20.280041,-23.307484,-16.436201,-21.172604,-15.358343,-9.393492,-18.887758,-14.716236,-11.670984,-12.109877,-11.543318,-23.955399,-12.490568,-22.928764,-21.144991,-15.703812,-19.526905,-21.222535,-15.066888,-30.828877,-41.170360,-24.529368,-29.039408,-26.416460,-27.742720,-16.942474,-15.875655,-19.529353,-26.602005,-33.078573,-17.006317,-32.182451,-44.579129,-28.725200,-26.579375,-30.426143,-34.295312,-29.929621,-32.149543,-30.302525,-25.797740,0,Fileset 1: TS pulse compressed wideband pings T2
260.000,-19.696880,-16.242912,-12.369379,-14.995698,-15.783071,-26.416459,-23.371998,-20.505462,-17.489341,-21.526700,-16.948461,-13.371296,-21.326873,-29.155223,-26.183663,-27.667985,-26.050001,-21.584914,-15.078982,-24.482772,-26.017124,-30.845219,-20.436671,-32.517952,-19.499461,-20.402284,-21.866807,-19.480076,-16.007032,-11.614207,-12.318246,-8.622345,-10.226172,-27.134572,-14.738349,-13.233012,-16.059043,-17.262201,-15.775187,-8.866368,-18.337650,-30.953948,-7.831769,-16.805642,-29.663664,-26.025317,-28.106408,-20.917687,-16.324015,-22.405706,-23.578878,-26.244397,-39.864871,-15.663849,-18.820754,-27.801360,-36.089515,-24.936276,-28.280414,-27.467250,-14.021666,-6.221605,-9.768958,-19.869252,-14.839947,-23.884684,-25.613451,-37.219716,-24.317161,-22.269386,-11.003665,-13.470572,-20.758690,-21.097857,-19.223754,-21.765178,-19.702126,-18.331932,-13.848271,-8.800533,-16.043141,-14.237678,-11.384533,-11.858393,-10.316647,-20.818734,-15.251382,-22.498556,-22.599694,-15.741527,-17.382298,-24.885507,-14.967366,-31.989683,-45.730078,-24.751458,-27.542509,-30.593306,-24.681917,-15.979165,-14.830398,-22.846892,-26.412395,-36.144097,-18.155825,-30.871039,-42.110653,-32.921201,-26.437850,-36.690641,-33.496966,-30.655957,-32.078582,-30.475399,-24.307295,0,Fileset 1: TS pulse compressed wideband pings T2
