Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,Variable_index,Variable_name
72.500,-52.094636,-43.136508,-42.188354,-39.081314,-36.917939,-51.282224,-59.860403,-56.434609,-39.054610,-43.909487,-45.750460,-43.435961,-45.539846,-46.864778,-44.217990,-39.139940,-40.322241,-37.291249,-38.046953,-45.224650,-41.132122,-43.359104,-38.475288,-41.120662,-44.842146,-46.528047,-46.278535,-41.802974,-42.855553,-37.353123,-42.054052,-36.398188,-41.998700,-43.298499,-43.321269,-44.220969,-39.836847,-38.873757,-35.019820,-34.716708,-36.457829,-44.350278,-51.539885,-38.781618,-42.080104,-45.570506,-48.217863,-47.532417,-43.552550,-41.066648,-34.790285,-51.625963,-51.786316,-37.229567,-40.538233,-44.548243,-51.784378,-45.336534,-44.089838,-39.351456,-41.503791,-39.764537,-52.442380,-45.929128,-38.625137,-38.346715,-39.078784,-43.962553,-47.374793,-41.821935,-37.578803,-55.746348,-39.433793,-48.980152,-40.993575,-44.083877,-50.852581,-39.962407,-38.509330,-34.323145,-36.892634,-38.458609,-43.605845,-32.070755,-30.211753,-29.878069,-30.011796,-30.369972,-31.205587,-31.942545,-30.364503,-30.627367,-38.496376,-37.425841,-34.761010,-36.496903,-37.979393,-38.050914,-37.066302,-35.482339,-36.958794,-49.504842,-46.555598,-49.270096,-36.618963,-35.549289,-34.056920,-34.135909,-37.192828,-38.839687,-38.251264,-35.868288,-36.984791,-37.447558,-36.911858,-36.617615,-36.646756,-39.736233,-45.808068,-41.271086,-44.528248,-59.264799,-41.281759,-38.080910,-36.693583,-37.732144,-40.332025,-42.252697,-37.381108,-40.760793,-40.761492,-42.145384,-40.647950,-37.272289,-37.780895,-36.164264,-36.137360,-38.007335,-44.349359,-39.245935,-37.168469,-38.573760,-38.588716,-37.561112,-38.628864,-39.832404,-42.498900,-41.151771,-39.321161,-38.050549,-40.343194,-41.552700,-39.794849,-38.987460,-43.656551,-41.350450,-39.627045,-49.314906,-46.685198,-50.413073,-51.628582,-41.887265,-38.893445,-37.180494,-40.513026,-38.694898,-48.733007,-39.825691,-45.376954,-52.160550,-45.311963,-40.290876,-38.574070,0,Fileset 1: TS pulse compressed wideband pings T1
73.000,-54.022755,-41.152753,-41.446577,-38.315917,-38.995258,-47.392857,-52.756885,-50.814052,-39.472138,-42.976433,-50.349898,-44.446085,-46.365594,-47.162399,-41.632733,-40.953342,-46.134216,-38.968365,-40.296651,-43.092345,-39.520481,-40.951455,-38.871950,-44.932616,-46.197141,-47.988273,-47.510678,-41.821682,-40.688901,-36.822744,-47.666351,-38.358578,-43.130423,-45.949430,-42.869389,-44.334910,-38.598873,-38.833993,-35.051149,-34.849536,-38.037300,-51.348883,-48.040579,-37.760010,-41.940016,-42.104142,-51.180595,-44.050020,-41.205638,-38.483582,-34.850509,-44.966886,-45.975964,-37.356491,-37.907914,-52.156169,-49.038837,-46.020800,-40.784525,-40.069557,-42.554713,-40.658777,-46.280608,-42.876806,-37.425261,-38.005322,-38.593865,-40.524653,-44.957514,-44.352907,-37.975510,-49.972161,-37.535781,-43.084475,-38.401610,-46.116004,-47.658575,-39.932569,-40.734380,-34.672040,-39.765369,-36.884510,-47.999938,-30.763712,-29.759206,-29.727118,-29.938658,-30.164205,-30.740571,-30.842113,-30.070453,-31.662522,-44.274576,-34.413675,-34.377935,-36.689549,-38.399435,-38.356945,-37.219804,-35.390286,-34.678517,-39.550161,-47.044550,-40.344937,-34.293954,-34.720446,-33.175195,-34.372073,-38.546773,-40.662172,-40.407487,-36.327642,-36.279194,-37.089339,-36.602921,-36.162532,-37.102289,-42.507801,-45.244335,-38.913212,-41.030372,-47.380094,-45.624855,-39.167033,-37.085752,-38.372623,-43.192055,-39.589983,-38.080070,-40.397442,-38.489508,-40.298689,-42.271220,-36.258480,-39.319770,-36.060870,-36.222474,-39.825360,-46.296941,-37.534133,-37.037220,-39.493340,-39.479949,-38.443418,-39.462530,-41.018156,-44.022739,-42.761891,-40.219240,-38.002272,-39.112178,-42.199054,-41.058394,-40.380488,-45.476215,-39.220459,-40.562020,-45.040156,-44.835956,-48.159719,-49.502179,-40.141442,-38.199005,-36.907230,-43.823662,-37.743525,-45.129474,-41.516075,-42.150232,-54.196630,-43.078581,-39.279026,-37.338474,0,Fileset 1: TS pulse compressed wideband pings T1
73.500,-54.875944,-39.708120,-41.502822,-38.053252,-42.477968,-44.537264,-47.936342,-47.602121,-40.793781,-40.995671,-52.542716,-46.151383,-47.564875,-48.138403,-40.052788,-44.271645,-60.035720,-41.875589,-43.465414,-39.823153,-37.762970,-39.375545,-39.902460,-51.205049,-48.343968,-50.361776,-49.711989,-42.850020,-38.656329,-36.871222,-47.554752,-42.165998,-42.452941,-49.029060,-42.723458,-43.780682,-37.658585,-38.999018,-35.463669,-35.334978,-40.067013,-49.548534,-43.103768,-36.968592,-42.090159,-39.915514,-52.396303,-41.075387,-39.610806,-36.873749,-35.655590,-38.765323,-39.685060,-38.184282,-36.330598,-56.876728,-46.569726,-43.316354,-38.454158,-41.567063,-42.333166,-42.159537,-41.737981,-41.157884,-37.288939,-38.719436,-39.067242,-38.505082,-41.707242,-45.776501,-39.050862,-46.513321,-36.553809,-39.230398,-36.949930,-49.423921,-45.089661,-40.402737,-43.490707,-35.776156,-45.719394,-36.016577,-54.024164,-30.084089,-29.757821,-30.056203,-30.366767,-30.480253,-30.783052,-30.343056,-30.278608,-33.614232,-41.677443,-32.562599,-34.371157,-37.185285,-39.420354,-39.253889,-37.551797,-35.647556,-33.397200,-35.164675,-38.491472,-35.517816,-32.889758,-33.870144,-32.688657,-35.093692,-39.848590,-42.026503,-43.029845,-37.603785,-35.946101,-36.637282,-36.273191,-36.095711,-38.428987,-46.579517,-41.341366,-37.278356,-38.883874,-40.903743,-59.471745,-41.489379,-38.211569,-39.741708,-45.524615,-38.146173,-39.497092,-38.461528,-36.507327,-37.923838,-42.212608,-35.822607,-40.766461,-36.606293,-36.954644,-42.797471,-43.389054,-36.613060,-37.589742,-41.027930,-40.476783,-39.404628,-40.737548,-42.903734,-46.117188,-43.932064,-41.204400,-38.562723,-38.600290,-41.370781,-41.875767,-41.660027,-43.656661,-38.043895,-42.062489,-42.206636,-42.247307,-46.353744,-46.948310,-38.312448,-38.348866,-37.233425,-47.146217,-37.670990,-41.390829,-44.897495,-39.490887,-57.055977,-41.517072,-39.240961,-36.411097,0,Fileset 1: TS pulse compressed wideband pings T1
74.000,-52.564903,-39.039384,-42.785942,-38.249672,-47.809176,-42.613523,-44.693256,-45.728735,-43.551446,-38.902818,-47.565337,-47.708070,-48.535115,-49.836102,-39.374972,-51.480070,-44.567133,-46.034021,-44.938437,-37.549521,-36.435794,-38.643288,-41.578412,-48.188201,-52.075461,-54.534610,-53.580796,-45.538597,-37.247945,-37.492581,-42.053596,-51.978017,-41.073302,-49.692909,-43.109793,-42.916319,-37.144575,-39.481049,-36.291877,-36.224018,-41.886379,-43.522814,-40.232620,-36.480176,-42.314383,-38.788441,-49.110130,-39.083386,-38.822897,-36.031942,-37.433174,-35.471682,-36.360193,-39.944174,-35.710664,-45.970101,-44.821687,-40.276077,-37.175166,-44.293183,-40.927786,-44.229120,-39.052048,-40.630889,-38.400605,-40.903389,-40.872956,-37.545945,-39.437327,-43.530680,-40.713182,-44.390948,-36.535427,-36.918598,-36.513789,-51.794354,-43.248837,-41.406847,-44.496515,-38.017809,-51.208371,-35.957207,-48.892781,-30.035599,-30.310956,-31.006097,-31.520300,-31.550062,-31.512530,-30.500642,-31.159725,-37.087198,-35.763923,-31.518486,-34.785169,-38.322521,-41.677903,-41.348640,-38.391901,-36.258619,-32.881698,-32.651287,-34.238563,-32.672542,-32.108508,-33.107218,-32.747324,-36.243369,-40.064637,-41.450635,-43.448357,-40.003167,-36.249148,-36.415330,-36.217534,-36.674324,-40.982842,-46.320541,-38.360207,-36.290466,-37.721729,-37.543924,-48.653948,-46.825532,-40.659073,-42.303402,-43.308168,-37.732215,-40.942286,-36.209888,-35.161592,-36.014202,-39.441058,-36.133800,-40.722926,-37.835580,-38.484500,-45.979283,-40.204442,-36.440214,-38.734207,-42.205148,-40.737715,-39.728223,-41.983027,-45.196379,-47.867577,-43.177575,-41.219825,-39.428684,-38.965603,-40.050639,-41.377775,-41.591481,-40.900435,-37.724149,-43.433368,-40.478635,-40.184341,-44.907761,-44.843008,-36.955400,-39.470493,-38.348619,-44.394969,-38.552757,-38.840674,-48.814923,-37.752910,-60.409109,-40.691358,-40.280913,-35.909269,0,Fileset 1: TS pulse compressed wideband pings T1
74.500,-48.988696,-39.367351,-46.456480,-38.646241,-46.832483,-41.670138,-42.677674,-44.713823,-47.367701,-37.309994,-43.741638,-46.475589,-47.985480,-51.184643,-39.656615,-57.437807,-39.366770,-45.823581,-41.991396,-36.356457,-35.801773,-38.890459,-43.146196,-42.244762,-58.793781,-61.612434,-58.117201,-52.487938,-36.658333,-38.511046,-38.872673,-48.232687,-40.315319,-47.290957,-44.266289,-42.230226,-37.208374,-40.404375,-37.414826,-37.495234,-41.838754,-40.361109,-38.708052,-36.324510,-42.044500,-38.761647,-45.133070,-38.072998,-39.007087,-35.868857,-40.482087,-33.806695,-34.629671,-42.905937,-36.094422,-41.691454,-44.076000,-38.156326,-37.021977,-49.007688,-39.464168,-46.182511,-37.653524,-41.356950,-41.375796,-45.511312,-45.157402,-37.673021,-38.276570,-40.469491,-41.775916,-43.489853,-37.803079,-35.872528,-37.272322,-47.779026,-42.069762,-42.894070,-42.145362,-41.862634,-41.058963,-36.929397,-43.911653,-30.697124,-31.561315,-32.767543,-33.779020,-33.806649,-33.305230,-31.476677,-33.032485,-42.032356,-32.141283,-31.183260,-35.751032,-40.691704,-46.581035,-45.861290,-40.229236,-37.326275,-33.091645,-31.279256,-31.790911,-30.998872,-31.803027,-32.643260,-33.481858,-37.314555,-38.850486,-39.583525,-40.688320,-43.175458,-37.451087,-36.790524,-36.786097,-38.176263,-44.504850,-41.808326,-36.558205,-35.947626,-37.468410,-35.758144,-41.373916,-66.466927,-45.798780,-46.306227,-39.818364,-38.255911,-40.175248,-34.455024,-34.564149,-34.831544,-36.361230,-37.284352,-39.141160,-39.502345,-40.748567,-44.261765,-38.222233,-36.944529,-39.600109,-40.975010,-39.636317,-38.895642,-42.011176,-45.971041,-47.228287,-41.123999,-39.648822,-39.492460,-40.244945,-39.299751,-40.077179,-40.155579,-39.143165,-38.182070,-42.734645,-39.768444,-38.918282,-44.021986,-43.669305,-36.327102,-41.392696,-40.524882,-40.458443,-40.470435,-37.353593,-44.024595,-37.009619,-61.288924,-40.763410,-42.476417,-35.962268,0,Fileset 1: TS pulse compressed wideband pings T1
75.000,-45.860807,-41.082326,-57.537417,-38.521341,-41.908055,-41.851892,-41.786310,-44.293598,-44.444804,-36.482777,-41.549722,-43.450803,-46.130903,-49.714791,-41.027533,-46.026891,-36.879903,-41.548016,-38.985327,-36.188595,-36.075607,-40.529868,-42.396871,-38.979553,-55.562327,-56.365125,-53.679685,-54.494252,-37.105757,-39.076072,-37.347994,-40.315753,-40.753033,-45.236802,-46.253539,-41.993987,-38.016922,-41.692750,-38.287362,-38.855690,-40.154999,-38.874187,-38.220852,-36.399021,-40.822743,-40.114824,-42.196940,-38.159467,-40.563555,-36.256215,-43.661195,-33.454922,-34.172766,-45.521466,-37.697048,-39.525635,-44.602924,-37.067449,-38.321660,-50.447181,-38.604437,-46.287470,-37.403162,-43.639357,-46.430964,-47.649695,-53.707803,-39.186362,-38.301755,-38.441285,-40.277067,-43.946364,-41.254390,-36.085987,-39.765180,-43.536598,-41.604302,-44.163511,-39.445964,-44.054354,-36.450660,-39.364813,-41.391593,-32.161153,-33.633098,-35.524371,-37.797123,-38.164185,-36.984621,-33.536333,-36.394737,-38.980195,-29.973280,-31.580897,-37.506264,-45.341893,-50.974341,-50.742371,-43.723049,-39.037702,-34.061965,-30.827067,-30.511732,-30.238040,-31.912679,-32.729375,-35.004761,-37.343121,-37.382413,-38.013124,-38.122271,-42.696833,-39.773107,-38.129171,-38.344712,-40.718371,-43.851825,-38.725236,-35.733224,-36.297020,-38.274021,-35.195716,-37.915999,-44.286028,-49.037305,-45.737501,-37.505792,-39.404954,-37.409963,-33.504544,-34.902751,-34.531234,-34.121322,-39.032448,-37.637002,-40.460625,-42.321792,-40.704210,-37.302649,-37.816236,-38.513290,-38.353070,-37.960230,-37.502188,-40.572240,-44.019108,-45.085584,-39.366223,-37.654277,-37.849423,-41.602598,-39.601754,-39.076959,-38.745793,-38.570919,-39.055549,-40.302626,-40.247694,-38.538893,-43.944976,-43.691126,-36.634583,-41.579518,-43.432454,-38.173447,-42.367153,-36.920918,-39.080964,-37.404695,-56.940092,-42.052488,-44.272336,-36.617380,0,Fileset 1: TS pulse compressed wideband pings T1
75.500,-43.545798,-45.142678,-46.835274,-37.360368,-39.233665,-43.596460,-42.121823,-44.222780,-39.522317,-36.695546,-40.638437,-41.087569,-44.449834,-46.899125,-43.567278,-41.855551,-35.977717,-38.767612,-37.289594,-37.171907,-37.573902,-44.895596,-39.952627,-37.490715,-49.494391,-50.517033,-49.097445,-44.149139,-39.117703,-38.165126,-37.029315,-36.969705,-42.853542,-44.300642,-48.138009,-42.280014,-39.844398,-42.457410,-38.130690,-39.492828,-38.623348,-38.641557,-38.620234,-36.472462,-39.146153,-43.901478,-40.605929,-39.671724,-44.746139,-36.908395,-41.998619,-34.512328,-35.151558,-43.242591,-41.187007,-38.781178,-47.040262,-37.063636,-42.147786,-45.101099,-38.614940,-44.696457,-38.427304,-48.101494,-43.078154,-41.294793,-45.386966,-43.048599,-39.834711,-37.724148,-37.803835,-46.275974,-51.580860,-37.859220,-45.813984,-40.818085,-42.059465,-43.958293,-37.464946,-40.002959,-34.259209,-44.391239,-40.622801,-34.406211,-36.104456,-38.062733,-41.012902,-42.750460,-44.140082,-37.098113,-40.381607,-33.841338,-28.891530,-32.781241,-40.167729,-47.442082,-42.788408,-43.374696,-47.080395,-41.547000,-35.923012,-31.276313,-30.220639,-30.311637,-32.445051,-33.570467,-37.018783,-36.282159,-36.519630,-37.260758,-36.694439,-39.088636,-42.319023,-40.610650,-40.968292,-42.449546,-39.982272,-37.047815,-35.671529,-37.306738,-40.228625,-35.828322,-36.275104,-38.861729,-41.503552,-40.924001,-36.430738,-39.802504,-34.952038,-33.538624,-36.525439,-35.315569,-32.877674,-39.463586,-37.054509,-39.655561,-41.087103,-38.472888,-37.190003,-38.036634,-36.154577,-36.310166,-36.685245,-36.428712,-39.058852,-41.902160,-43.500847,-38.558962,-36.317681,-35.725673,-40.583774,-41.195654,-38.962592,-38.166497,-39.103684,-39.179035,-38.215551,-42.529390,-39.205577,-44.962635,-45.380446,-38.267202,-38.402653,-43.519724,-37.434537,-40.982554,-37.798239,-36.210277,-39.323555,-52.349608,-45.423325,-42.006674,-37.760681,0,Fileset 1: TS pulse compressed wideband pings T1
76.000,-42.114020,-51.389600,-39.965689,-35.721894,-38.219183,-48.261698,-43.971793,-44.246876,-36.518139,-38.365017,-40.874131,-39.867313,-43.567718,-44.784462,-46.186124,-40.037757,-36.339498,-37.575309,-36.889062,-39.620503,-40.693783,-60.908053,-37.993488,-37.413010,-46.324532,-47.244456,-46.618692,-39.508958,-44.194882,-36.414936,-37.445396,-35.648303,-47.175187,-44.250062,-47.422912,-42.803133,-43.091286,-41.220407,-37.108948,-38.810319,-37.823179,-39.307336,-39.515535,-36.197598,-37.723598,-56.702136,-40.486585,-43.301366,-60.971992,-37.159804,-38.969741,-37.395719,-38.217877,-40.142259,-48.338332,-39.439168,-53.565812,-38.241209,-50.901681,-41.840590,-39.658635,-43.314294,-41.106260,-48.956583,-37.786982,-37.414209,-40.082881,-51.614816,-43.829263,-38.430620,-36.108413,-52.264117,-47.506254,-42.177152,-49.747691,-39.332882,-43.673318,-42.726231,-36.016139,-36.861029,-33.664665,-50.299846,-41.371162,-36.572796,-36.706987,-36.503130,-36.319403,-36.904125,-40.429794,-41.007356,-37.805654,-30.756464,-28.713870,-34.711593,-42.008293,-41.360765,-38.380181,-38.886399,-42.957040,-43.617157,-38.655665,-32.661725,-30.853100,-31.166894,-33.392129,-35.167878,-37.945816,-35.192436,-36.411121,-37.243605,-36.274566,-36.560750,-41.307297,-42.499536,-42.271692,-40.303184,-37.497510,-36.314989,-35.970668,-38.625894,-42.274354,-37.691455,-35.975132,-36.334037,-37.500652,-38.055316,-36.376583,-38.058989,-33.472434,-34.759006,-40.192390,-37.521169,-32.611869,-37.128657,-37.583806,-38.318026,-39.047128,-37.445247,-37.400614,-36.763546,-34.219955,-35.350172,-36.221452,-36.116743,-38.359320,-40.873648,-43.057437,-38.908775,-35.988425,-34.228550,-37.829625,-43.295925,-39.852894,-38.568376,-40.178212,-37.742886,-37.139483,-48.741661,-41.176953,-47.621532,-50.204691,-42.141021,-35.352045,-40.691717,-38.097815,-37.971685,-40.674429,-34.811779,-43.502201,-49.005119,-52.810902,-38.722832,-38.723711,0,Fileset 1: TS pulse compressed wideband pings T1
76.500,-41.610795,-45.689724,-36.333732,-34.399646,-38.333959,-59.093111,-47.679321,-44.517293,-34.984234,-42.686827,-42.398719,-39.838308,-43.503239,-43.646620,-44.905196,-39.789253,-37.892468,-37.815406,-37.813879,-44.406145,-44.975575,-44.680319,-37.069472,-38.667969,-44.838583,-45.479927,-45.628074,-36.983328,-62.712543,-35.007970,-37.715234,-35.799191,-52.411567,-44.804785,-45.201336,-42.914719,-48.389991,-38.891256,-36.118351,-37.508647,-37.621876,-40.129453,-40.027311,-35.539373,-36.949153,-46.140168,-41.997638,-52.088186,-45.828286,-36.556573,-37.496390,-42.410596,-46.240300,-38.512863,-48.411609,-41.925028,-53.857305,-40.947941,-42.517914,-40.397229,-42.074142,-43.034339,-46.306857,-42.823287,-34.879056,-35.509173,-37.549836,-44.529158,-57.155833,-40.954989,-35.519669,-58.601795,-39.613332,-51.357167,-41.006809,-38.855258,-46.884749,-41.863670,-34.869677,-35.494416,-34.453893,-43.139700,-43.742362,-36.840259,-34.823813,-33.477361,-32.401530,-32.554463,-34.627259,-39.127248,-33.795623,-29.076767,-29.363808,-36.732041,-39.967838,-37.742936,-36.342587,-36.723893,-39.019981,-42.075215,-40.876412,-35.023966,-32.415019,-32.774333,-34.632446,-36.978096,-36.888748,-34.746045,-36.812614,-37.521115,-36.516909,-35.365376,-38.515353,-40.556541,-39.774417,-37.704562,-36.451788,-36.076565,-36.067496,-39.411893,-41.873791,-40.315811,-36.894885,-35.511039,-35.713445,-37.009866,-36.983069,-35.691429,-33.025194,-37.669318,-48.377816,-42.108143,-33.387012,-34.509366,-39.122640,-37.618928,-37.836434,-37.168285,-37.228501,-34.985333,-33.269851,-35.600848,-36.777066,-36.758248,-38.768520,-41.104651,-43.846969,-40.587977,-36.809030,-33.639938,-35.612932,-42.315052,-41.267860,-39.658158,-40.100566,-35.933304,-37.175339,-51.340182,-45.044643,-53.948498,-58.736511,-53.449708,-33.529788,-38.820694,-39.847261,-35.837306,-48.467011,-34.572600,-47.355688,-46.958455,-47.755730,-36.611603,-38.632222,0,Fileset 1: TS pulse compressed wideband pings T1
77.000,-42.015683,-40.949729,-34.280291,-33.694132,-38.949060,-46.729115,-48.901319,-45.517876,-34.527669,-59.402144,-45.812182,-40.979877,-43.834467,-43.248621,-41.359429,-40.924142,-40.275262,-39.430187,-40.143866,-51.784514,-43.757013,-38.434355,-37.150059,-41.513084,-44.453666,-44.745621,-45.646506,-35.765895,-43.267497,-34.349192,-36.975074,-37.232540,-50.864006,-45.561072,-43.578068,-42.130999,-50.286318,-36.882116,-35.535449,-36.289321,-37.544299,-39.981285,-39.331988,-34.809747,-37.007843,-39.133437,-45.417534,-53.012153,-39.337357,-35.488783,-37.530218,-41.067316,-49.328304,-38.240653,-42.043258,-47.787510,-45.487205,-46.390809,-36.709784,-40.212544,-46.733467,-44.097426,-47.991433,-38.863798,-33.525466,-34.957760,-36.531032,-38.507185,-47.349175,-46.965047,-36.027675,-47.666376,-36.450498,-43.141433,-37.180407,-39.212533,-53.294866,-41.863718,-33.925651,-35.479815,-36.609490,-38.861561,-48.324220,-35.621461,-32.821049,-31.365928,-30.171226,-30.185391,-31.653532,-35.821761,-31.341678,-28.342125,-30.704743,-37.043384,-37.107408,-36.052093,-35.800796,-36.012857,-36.936185,-39.152693,-39.696599,-37.927259,-34.816441,-34.866240,-35.561450,-37.464861,-35.530160,-34.945550,-36.955609,-37.218612,-36.688626,-35.085138,-36.716027,-37.959385,-37.230136,-36.287297,-36.325822,-35.768976,-35.614261,-38.965688,-40.319610,-40.889114,-38.738466,-36.021429,-35.336904,-37.257321,-37.414487,-33.927869,-33.551744,-43.788889,-45.817893,-50.750877,-35.298992,-32.709212,-40.443076,-37.626510,-37.424161,-36.962685,-36.323703,-33.640508,-33.328532,-37.187251,-38.555338,-38.460980,-40.456893,-42.553238,-45.659994,-43.545779,-38.955601,-33.957635,-34.327877,-39.068865,-41.394271,-40.175884,-38.164108,-34.671139,-38.384050,-41.785915,-53.359863,-60.634407,-47.353375,-47.766277,-32.839287,-38.404254,-40.956148,-34.759337,-50.235134,-35.328018,-42.110254,-46.146468,-41.476512,-35.642080,-37.814412,0,Fileset 1: TS pulse compressed wideband pings T1
77.500,-43.372279,-38.508833,-33.352920,-33.744802,-39.249655,-41.347795,-44.383025,-47.991668,-35.030200,-44.355582,-53.490339,-43.198047,-43.916099,-43.348474,-38.705305,-43.773567,-41.927599,-42.520909,-44.088419,-46.450972,-39.919305,-35.260224,-38.345831,-47.516870,-44.813117,-44.747318,-46.222154,-35.615122,-37.690733,-34.568148,-35.692787,-39.714751,-48.699785,-45.903639,-42.906953,-40.904522,-45.131652,-35.582392,-35.379141,-35.398269,-37.193128,-38.868031,-37.948171,-34.398522,-38.184931,-35.780980,-51.226693,-43.974729,-36.168487,-34.604565,-39.001245,-36.122506,-39.453248,-39.299950,-39.250995,-59.979409,-41.572297,-66.053166,-33.793722,-41.213653,-58.065751,-46.827821,-42.079438,-36.785136,-33.398008,-35.595699,-36.728377,-35.458523,-40.101700,-61.515802,-37.843378,-43.127429,-35.262889,-37.822259,-35.606862,-40.415701,-66.350673,-42.964975,-33.287985,-36.553970,-40.075087,-36.864580,-52.626306,-34.541811,-31.511222,-30.174505,-29.070522,-29.036181,-30.156354,-33.838515,-30.020862,-28.333407,-32.540305,-35.487701,-35.269937,-35.703643,-36.453464,-36.460134,-36.245684,-37.139251,-37.200109,-39.061915,-37.407711,-36.454617,-35.416961,-36.393953,-34.870794,-35.514689,-36.207473,-36.061862,-36.147405,-35.289148,-36.060611,-36.551220,-35.948319,-35.981201,-36.574322,-35.187388,-34.973284,-37.945466,-39.612587,-38.852137,-40.274661,-37.812654,-36.100237,-38.410733,-36.895857,-32.972538,-35.190728,-49.075569,-38.971749,-44.065472,-38.867275,-31.749198,-39.270159,-37.927075,-37.383433,-36.358371,-35.208356,-33.016657,-34.496602,-40.785395,-42.280161,-41.461300,-43.711800,-44.895232,-47.097687,-45.238176,-42.828589,-35.296640,-33.893969,-36.557850,-39.554197,-38.949079,-36.087603,-34.181910,-41.240634,-37.378337,-57.106285,-49.008487,-42.211338,-40.032372,-33.231512,-39.370784,-39.357216,-34.637450,-40.281947,-37.224233,-38.215529,-46.600517,-38.242760,-35.683500,-37.303400,0,Fileset 1: TS pulse compressed wideband pings T1
